train_step,forward_agent/optimal_pd,method,source
5480,84.60185282674308,Reverse Curriculum,risc
5501,85.00642931643654,Reverse Curriculum,risc
5522,85.00484526504192,Reverse Curriculum,risc
5544,85.17413781072301,Reverse Curriculum,risc
5565,86.45573151940769,Reverse Curriculum,risc
5586,85.46398223688144,Reverse Curriculum,risc
5607,85.83081916423448,Reverse Curriculum,risc
5628,85.42504783932252,Reverse Curriculum,risc
5650,85.6581562971064,Reverse Curriculum,risc
5671,85.9515321413061,Reverse Curriculum,risc
5692,84.6683023863791,Reverse Curriculum,risc
5713,86.07823321114917,Reverse Curriculum,risc
5735,84.08180978086041,Reverse Curriculum,risc
5756,84.90355113436536,Reverse Curriculum,risc
5777,85.34423251570277,Reverse Curriculum,risc
5798,84.78746103608178,Reverse Curriculum,risc
5819,88.24580396464603,Reverse Curriculum,risc
5841,85.55765775729172,Reverse Curriculum,risc
5862,85.16130927263157,Reverse Curriculum,risc
5883,85.58466637527553,Reverse Curriculum,risc
5904,85.68164781894195,Reverse Curriculum,risc
5925,84.6079091791359,Reverse Curriculum,risc
5947,85.82600949425002,Reverse Curriculum,risc
5968,85.89191619320738,Reverse Curriculum,risc
5989,86.21859171008293,Reverse Curriculum,risc
6010,85.44788681895484,Reverse Curriculum,risc
6031,85.00254126884651,Reverse Curriculum,risc
6053,84.71808114653327,Reverse Curriculum,risc
6074,84.9187751949833,Reverse Curriculum,risc
6095,84.42969512838255,Reverse Curriculum,risc
6116,84.16545970937642,Reverse Curriculum,risc
6138,84.46479954856633,Reverse Curriculum,risc
6159,83.00735425668002,Reverse Curriculum,risc
6180,83.80951877360468,Reverse Curriculum,risc
6201,84.44985415106532,Reverse Curriculum,risc
6222,85.13406731527954,Reverse Curriculum,risc
6244,85.75512777843768,Reverse Curriculum,risc
6265,84.87613525823328,Reverse Curriculum,risc
6286,85.13575933688949,Reverse Curriculum,risc
6307,85.63432758304388,Reverse Curriculum,risc
6328,85.8991677345182,Reverse Curriculum,risc
6350,86.30022263971013,Reverse Curriculum,risc
6371,86.625951415918,Reverse Curriculum,risc
6392,86.95022212428162,Reverse Curriculum,risc
6413,88.16566728904947,Reverse Curriculum,risc
6434,91.08136710127992,Reverse Curriculum,risc
6456,90.58326817430817,Reverse Curriculum,risc
6477,50.98017758315263,Reverse Curriculum,risc
6605,15.067081849057976,Reverse Curriculum,risc
6636,90.72931238824636,Reverse Curriculum,risc
6657,90.4426983028458,Reverse Curriculum,risc
6678,31.820500802693903,Reverse Curriculum,risc
6742,53.06852170831648,Reverse Curriculum,risc
6792,54.51187905002991,Reverse Curriculum,risc
6849,88.08048074321503,Reverse Curriculum,risc
6890,47.91464479286711,Reverse Curriculum,risc
6944,32.981815777642,Reverse Curriculum,risc
7014,7.2557360947962195,Reverse Curriculum,risc
7068,18.858959359153697,Reverse Curriculum,risc
7151,28.34950395549563,Reverse Curriculum,risc
7233,24.991580354582187,Reverse Curriculum,risc
7312,23.759780611213113,Reverse Curriculum,risc
7343,12.90090125218175,Reverse Curriculum,risc
7402,17.69747851075087,Reverse Curriculum,risc
7423,45.693591382432366,Reverse Curriculum,risc
7501,40.57884509594243,Reverse Curriculum,risc
7522,90.25695323162071,Reverse Curriculum,risc
7614,32.66937407399314,Reverse Curriculum,risc
7675,8.11518373113927,Reverse Curriculum,risc
7742,6.263820582018276,Reverse Curriculum,risc
7763,45.15763146550325,Reverse Curriculum,risc
7804,29.97968701606661,Reverse Curriculum,risc
7825,90.45847839546032,Reverse Curriculum,risc
7884,24.378066780777598,Reverse Curriculum,risc
7939,36.810990800435476,Reverse Curriculum,risc
8070,20.676182782977946,Reverse Curriculum,risc
8111,12.151025948731771,Reverse Curriculum,risc
8161,36.72722797057987,Reverse Curriculum,risc
8182,28.11628456744643,Reverse Curriculum,risc
8267,19.721266415925225,Reverse Curriculum,risc
8313,12.53218428430824,Reverse Curriculum,risc
8334,10.257834758991793,Reverse Curriculum,risc
8355,64.40548057469992,Reverse Curriculum,risc
8457,23.968739871641734,Reverse Curriculum,risc
8610,1.9605785699471194,Reverse Curriculum,risc
8668,11.379510908146237,Reverse Curriculum,risc
8752,14.26552917513727,Reverse Curriculum,risc
8886,2.746786333719557,Reverse Curriculum,risc
8959,22.08993392963939,Reverse Curriculum,risc
9048,3.6522717709538464,Reverse Curriculum,risc
9109,28.49268309811536,Reverse Curriculum,risc
9130,73.1931232103787,Reverse Curriculum,risc
9217,56.98087907575869,Reverse Curriculum,risc
9275,6.533666012307293,Reverse Curriculum,risc
9313,5.928132677093288,Reverse Curriculum,risc
9366,83.62937255920741,Reverse Curriculum,risc
9387,87.84021686577154,Reverse Curriculum,risc
9408,87.50228709288118,Reverse Curriculum,risc
9429,87.46276161836575,Reverse Curriculum,risc
9451,87.7411019195421,Reverse Curriculum,risc
9472,87.8062527021967,Reverse Curriculum,risc
9493,87.19238673734918,Reverse Curriculum,risc
9514,87.70404012897764,Reverse Curriculum,risc
9535,86.02200665666929,Reverse Curriculum,risc
9557,85.37631216274968,Reverse Curriculum,risc
9578,87.89192964391331,Reverse Curriculum,risc
9599,85.85877259475352,Reverse Curriculum,risc
9620,87.60047063555389,Reverse Curriculum,risc
9641,86.92827966766336,Reverse Curriculum,risc
9726,41.96711093336394,Reverse Curriculum,risc
9896,6.844382994511153,Reverse Curriculum,risc
9947,6.622891740220527,Reverse Curriculum,risc
10108,7.720848604176826,Reverse Curriculum,risc
10283,8.686246594533758,Reverse Curriculum,risc
10344,63.19337265756455,Reverse Curriculum,risc
10365,87.46676514975282,Reverse Curriculum,risc
10386,86.88135939576634,Reverse Curriculum,risc
10407,45.72159461278299,Reverse Curriculum,risc
10530,3.4705162165163355,Reverse Curriculum,risc
10604,2.4954759413370726,Reverse Curriculum,risc
10671,6.749042834067137,Reverse Curriculum,risc
10783,75.01490149730417,Reverse Curriculum,risc
10804,87.51110977697059,Reverse Curriculum,risc
10825,87.46321092034731,Reverse Curriculum,risc
10846,87.45178673859061,Reverse Curriculum,risc
10868,87.49531159413075,Reverse Curriculum,risc
10889,87.40983462401275,Reverse Curriculum,risc
10910,86.77107189946531,Reverse Curriculum,risc
10931,83.50691689210458,Reverse Curriculum,risc
10952,86.4426654140337,Reverse Curriculum,risc
10974,87.50373250056982,Reverse Curriculum,risc
10995,86.71113547422742,Reverse Curriculum,risc
11016,70.65854446079992,Reverse Curriculum,risc
11067,34.55821305439108,Reverse Curriculum,risc
11088,84.85745661915325,Reverse Curriculum,risc
11109,78.80749385891114,Reverse Curriculum,risc
11217,2.4034044552996163,Reverse Curriculum,risc
11295,14.809275865756884,Reverse Curriculum,risc
11402,6.476797472649247,Reverse Curriculum,risc
11557,39.08538080566139,Reverse Curriculum,risc
11578,86.33867112907474,Reverse Curriculum,risc
11599,87.3913156952878,Reverse Curriculum,risc
11620,87.95613238685996,Reverse Curriculum,risc
11641,86.6955638179954,Reverse Curriculum,risc
11663,86.14889181835557,Reverse Curriculum,risc
11684,84.7359009478993,Reverse Curriculum,risc
11705,85.5515229480125,Reverse Curriculum,risc
11726,85.38190336050592,Reverse Curriculum,risc
11747,84.71529623841667,Reverse Curriculum,risc
11769,86.09960880438136,Reverse Curriculum,risc
11790,85.03791290458919,Reverse Curriculum,risc
11811,84.84074515672978,Reverse Curriculum,risc
11832,83.88584155400208,Reverse Curriculum,risc
11854,85.75019224567956,Reverse Curriculum,risc
11875,86.74004211397266,Reverse Curriculum,risc
11896,84.98116576213684,Reverse Curriculum,risc
11917,84.20972378205518,Reverse Curriculum,risc
11938,85.48221704363124,Reverse Curriculum,risc
11960,85.1541616012541,Reverse Curriculum,risc
11981,85.56763323151799,Reverse Curriculum,risc
12002,86.29509496790106,Reverse Curriculum,risc
12023,86.53169488149489,Reverse Curriculum,risc
12044,85.83280681556467,Reverse Curriculum,risc
12066,86.28268063830325,Reverse Curriculum,risc
12087,86.00644322657584,Reverse Curriculum,risc
12108,86.84853687857587,Reverse Curriculum,risc
12129,85.34410220238244,Reverse Curriculum,risc
12150,86.58544487481097,Reverse Curriculum,risc
12172,86.46458182788724,Reverse Curriculum,risc
12193,86.54117761909968,Reverse Curriculum,risc
12214,85.77831899148785,Reverse Curriculum,risc
12235,86.30400565997319,Reverse Curriculum,risc
12257,85.62623021341845,Reverse Curriculum,risc
12278,85.69999075584201,Reverse Curriculum,risc
12299,85.4068155031131,Reverse Curriculum,risc
12320,85.16051897830418,Reverse Curriculum,risc
12341,80.65185011537966,Reverse Curriculum,risc
12363,83.3047775239224,Reverse Curriculum,risc
12384,83.26680191283147,Reverse Curriculum,risc
12405,80.9762655146505,Reverse Curriculum,risc
12426,83.31533665166928,Reverse Curriculum,risc
12447,48.83654621071337,Reverse Curriculum,risc
12525,2.9012710914245248,Reverse Curriculum,risc
12644,4.238315176039736,Reverse Curriculum,risc
12738,6.356974434589525,Reverse Curriculum,risc
12901,1.9541184017143234,Reverse Curriculum,risc
13094,8.202895618630079,Reverse Curriculum,risc
13194,11.089840640967315,Reverse Curriculum,risc
13300,10.350472147876385,Reverse Curriculum,risc
13421,1.9178722951085345,Reverse Curriculum,risc
13707,1.5683898749675174,Reverse Curriculum,risc
13888,5.895107442496895,Reverse Curriculum,risc
13996,3.1124217540936385,Reverse Curriculum,risc
14101,16.331426205422897,Reverse Curriculum,risc
14222,10.971337498456744,Reverse Curriculum,risc
14316,14.151082301064447,Reverse Curriculum,risc
14437,0.7657540976756604,Reverse Curriculum,risc
14641,6.95300041603562,Reverse Curriculum,risc
14711,4.834098350121401,Reverse Curriculum,risc
15131,17.63994644997819,Reverse Curriculum,risc
15152,34.16956000156053,Reverse Curriculum,risc
15208,12.000739839100207,Reverse Curriculum,risc
15518,2.6426276387436194,Reverse Curriculum,risc
15625,15.250873616448404,Reverse Curriculum,risc
15816,6.42244982405416,Reverse Curriculum,risc
16075,14.707632475418903,Reverse Curriculum,risc
16196,2.8334618365629956,Reverse Curriculum,risc
16356,18.42661427222557,Reverse Curriculum,risc
16477,1.2494088184755476,Reverse Curriculum,risc
16589,7.1553749145856855,Reverse Curriculum,risc
16768,10.846118235020066,Reverse Curriculum,risc
16806,6.656448173046889,Reverse Curriculum,risc
16983,1.6109065628764414,Reverse Curriculum,risc
17185,1.70376529202454,Reverse Curriculum,risc
17260,13.508239357057425,Reverse Curriculum,risc
17338,1.9336087608864045,Reverse Curriculum,risc
17569,18.245169788823297,Reverse Curriculum,risc
17630,2.067124874845183,Reverse Curriculum,risc
17737,7.019328810932043,Reverse Curriculum,risc
17835,14.262699500525441,Reverse Curriculum,risc
17956,2.089383899403581,Reverse Curriculum,risc
18093,2.737757576289357,Reverse Curriculum,risc
18191,9.178018035791396,Reverse Curriculum,risc
18351,3.546162891049861,Reverse Curriculum,risc
18462,3.536411680933451,Reverse Curriculum,risc
18573,77.72445492317274,Reverse Curriculum,risc
18594,82.282041587415,Reverse Curriculum,risc
18615,80.72670191423647,Reverse Curriculum,risc
18636,81.5970743447989,Reverse Curriculum,risc
18658,83.00208253641806,Reverse Curriculum,risc
18679,83.21496900163801,Reverse Curriculum,risc
18700,83.36041399705213,Reverse Curriculum,risc
18721,86.42298523586425,Reverse Curriculum,risc
18742,86.51232584924638,Reverse Curriculum,risc
18764,85.05176970682692,Reverse Curriculum,risc
18785,80.36079716385987,Reverse Curriculum,risc
18806,79.60766251096138,Reverse Curriculum,risc
18827,83.37449743632155,Reverse Curriculum,risc
18848,80.0193051022662,Reverse Curriculum,risc
18870,80.43812963887108,Reverse Curriculum,risc
18891,82.73143256719008,Reverse Curriculum,risc
18912,83.91815402475474,Reverse Curriculum,risc
18933,83.63491121331973,Reverse Curriculum,risc
18954,84.2394350693859,Reverse Curriculum,risc
18976,83.83518548146594,Reverse Curriculum,risc
18997,81.21931115246697,Reverse Curriculum,risc
19018,66.55161508735115,Reverse Curriculum,risc
19039,70.58841606714333,Reverse Curriculum,risc
19061,78.81524787828747,Reverse Curriculum,risc
19082,75.73972614723635,Reverse Curriculum,risc
19103,81.50798383026842,Reverse Curriculum,risc
19124,85.78127564540429,Reverse Curriculum,risc
19145,80.99639670607287,Reverse Curriculum,risc
19167,77.52261178020676,Reverse Curriculum,risc
19188,82.44105664053158,Reverse Curriculum,risc
19209,83.51195514597558,Reverse Curriculum,risc
19230,77.5238324351624,Reverse Curriculum,risc
19251,81.67954923792416,Reverse Curriculum,risc
19273,81.58085366878959,Reverse Curriculum,risc
19294,79.03930468541076,Reverse Curriculum,risc
19315,79.61210828297544,Reverse Curriculum,risc
19336,79.3458480170302,Reverse Curriculum,risc
19357,77.75268506298274,Reverse Curriculum,risc
19379,79.01739515332542,Reverse Curriculum,risc
19400,79.02666512702058,Reverse Curriculum,risc
19421,78.94451149536185,Reverse Curriculum,risc
19442,78.45004735410946,Reverse Curriculum,risc
19464,79.31378855621111,Reverse Curriculum,risc
19485,80.46271579503461,Reverse Curriculum,risc
19506,79.0599577638405,Reverse Curriculum,risc
19527,72.00487575192435,Reverse Curriculum,risc
19548,77.89301970757556,Reverse Curriculum,risc
19570,79.09649676420587,Reverse Curriculum,risc
19591,78.03395314821573,Reverse Curriculum,risc
19612,78.77772865009001,Reverse Curriculum,risc
19633,76.80426498236945,Reverse Curriculum,risc
19654,76.76568656810416,Reverse Curriculum,risc
19676,78.57472495921401,Reverse Curriculum,risc
19697,77.50996787244182,Reverse Curriculum,risc
19718,78.00475728270577,Reverse Curriculum,risc
19739,79.72698856982706,Reverse Curriculum,risc
19760,79.65203646282413,Reverse Curriculum,risc
19782,79.25504675343421,Reverse Curriculum,risc
19803,80.58225755302793,Reverse Curriculum,risc
19824,80.25842215913589,Reverse Curriculum,risc
19845,79.32407669746799,Reverse Curriculum,risc
19866,78.69865626317424,Reverse Curriculum,risc
19888,79.38485112093096,Reverse Curriculum,risc
19909,79.66270460402647,Reverse Curriculum,risc
19930,79.87808326251886,Reverse Curriculum,risc
19951,79.41219684706819,Reverse Curriculum,risc
19973,80.2705138825764,Reverse Curriculum,risc
19994,79.86612461332207,Reverse Curriculum,risc
20015,76.4017798043632,Reverse Curriculum,risc
20036,75.88048297664879,Reverse Curriculum,risc
20057,77.84759129601481,Reverse Curriculum,risc
20079,80.01374992650693,Reverse Curriculum,risc
20100,79.87384088806638,Reverse Curriculum,risc
20121,80.04295365499105,Reverse Curriculum,risc
20142,81.14611772478607,Reverse Curriculum,risc
20163,79.12684853915236,Reverse Curriculum,risc
20185,81.60725416727077,Reverse Curriculum,risc
20206,82.55137902480207,Reverse Curriculum,risc
20227,81.29988473939733,Reverse Curriculum,risc
20248,79.66077418232787,Reverse Curriculum,risc
20269,81.65748447214595,Reverse Curriculum,risc
20291,82.04547048345813,Reverse Curriculum,risc
20312,81.45306859190472,Reverse Curriculum,risc
20333,79.76343680102657,Reverse Curriculum,risc
20354,79.70800207042669,Reverse Curriculum,risc
20376,80.84048003699856,Reverse Curriculum,risc
20397,82.32371179052491,Reverse Curriculum,risc
20418,81.05515779247986,Reverse Curriculum,risc
20439,82.49402230441927,Reverse Curriculum,risc
20460,38.20346177010353,Reverse Curriculum,risc
20781,0.8522250879702699,Reverse Curriculum,risc
21002,2.681320239685851,Reverse Curriculum,risc
21323,1.684889197395511,Reverse Curriculum,risc
21512,8.729324166595937,Reverse Curriculum,risc
21533,8.98965317903311,Reverse Curriculum,risc
21619,9.308479490933411,Reverse Curriculum,risc
21640,13.353336432937962,Reverse Curriculum,risc
21661,12.794797584487306,Reverse Curriculum,risc
21682,13.212975532584325,Reverse Curriculum,risc
21703,13.17689789293636,Reverse Curriculum,risc
22001,12.635608400753023,Reverse Curriculum,risc
22022,83.36267723217836,Reverse Curriculum,risc
22043,80.52618718467089,Reverse Curriculum,risc
22064,79.61552482880082,Reverse Curriculum,risc
22085,81.39778711673556,Reverse Curriculum,risc
22111,46.4071617358789,Reverse Curriculum,risc
22132,10.801204370583378,Reverse Curriculum,risc
22153,12.546164814762514,Reverse Curriculum,risc
22174,11.19308095297853,Reverse Curriculum,risc
22195,10.991449770875308,Reverse Curriculum,risc
22279,14.18073704108435,Reverse Curriculum,risc
22300,6.353114927757919,Reverse Curriculum,risc
22414,12.547765532154912,Reverse Curriculum,risc
22635,1.4815070735665525,Reverse Curriculum,risc
22856,1.5696459032184769,Reverse Curriculum,risc
23077,0.7671168173294427,Reverse Curriculum,risc
23298,2.1339416360585406,Reverse Curriculum,risc
23519,1.8918359227647248,Reverse Curriculum,risc
23740,1.6469400861635115,Reverse Curriculum,risc
23861,1.9499409335993163,Reverse Curriculum,risc
24082,2.1347280957048493,Reverse Curriculum,risc
24153,26.183195837376662,Reverse Curriculum,risc
24174,13.114577047516315,Reverse Curriculum,risc
24195,5.167315627704221,Reverse Curriculum,risc
24416,0.9510584850061778,Reverse Curriculum,risc
24637,2.386449911998955,Reverse Curriculum,risc
24858,1.1562495597655715,Reverse Curriculum,risc
25076,3.915209931875152,Reverse Curriculum,risc
25197,2.616210501587898,Reverse Curriculum,risc
25418,1.6645922867086411,Reverse Curriculum,risc
25539,1.5148855969055928,Reverse Curriculum,risc
25760,1.7994104594269116,Reverse Curriculum,risc
25981,1.7627225875483672,Reverse Curriculum,risc
26154,28.566255375392046,Reverse Curriculum,risc
26175,82.2904379887794,Reverse Curriculum,risc
26196,83.04170388927817,Reverse Curriculum,risc
26217,58.24704323041446,Reverse Curriculum,risc
26338,1.8132660179904658,Reverse Curriculum,risc
26420,10.302287288341388,Reverse Curriculum,risc
26641,1.6346958843742128,Reverse Curriculum,risc
26862,1.5664699979260832,Reverse Curriculum,risc
27083,1.1408816162888187,Reverse Curriculum,risc
27275,7.981182991953655,Reverse Curriculum,risc
27296,11.018921991814883,Reverse Curriculum,risc
27417,18.383458719453845,Reverse Curriculum,risc
27438,26.181102984919775,Reverse Curriculum,risc
27459,26.49597639144495,Reverse Curriculum,risc
27480,25.75555951365187,Reverse Curriculum,risc
27601,6.4748487142891085,Reverse Curriculum,risc
27722,1.638760262443345,Reverse Curriculum,risc
27943,2.964536241391586,Reverse Curriculum,risc
28064,1.9229037508369389,Reverse Curriculum,risc
28285,1.6436221202799324,Reverse Curriculum,risc
28506,1.3782326045252142,Reverse Curriculum,risc
28727,1.8055789679751233,Reverse Curriculum,risc
28848,3.3303535897750836,Reverse Curriculum,risc
29069,2.634203691959231,Reverse Curriculum,risc
29190,1.8617891464060394,Reverse Curriculum,risc
29411,1.847970935496606,Reverse Curriculum,risc
29632,1.2994074301708616,Reverse Curriculum,risc
29853,1.7177909672619205,Reverse Curriculum,risc
30174,1.4389797974465501,Reverse Curriculum,risc
30295,1.975005159565388,Reverse Curriculum,risc
30516,2.1420468940416373,Reverse Curriculum,risc
30637,2.7024861272089202,Reverse Curriculum,risc
30958,1.497549868409662,Reverse Curriculum,risc
31379,1.799843278654076,Reverse Curriculum,risc
31600,1.7677775028352414,Reverse Curriculum,risc
31921,1.8721473744090518,Reverse Curriculum,risc
32242,1.368000222110619,Reverse Curriculum,risc
32462,8.410421483676837,Reverse Curriculum,risc
32483,3.8693958823673844,Reverse Curriculum,risc
32804,1.407336186777284,Reverse Curriculum,risc
32990,6.004293110545839,Reverse Curriculum,risc
33095,5.2558617520902216,Reverse Curriculum,risc
33116,13.2807154543849,Reverse Curriculum,risc
33137,12.348470036627594,Reverse Curriculum,risc
33158,11.05654047986045,Reverse Curriculum,risc
33179,11.316816830485028,Reverse Curriculum,risc
33263,15.699630708936215,Reverse Curriculum,risc
33284,7.277434964240495,Reverse Curriculum,risc
33305,3.9312203366418856,Reverse Curriculum,risc
33526,1.745482446400505,Reverse Curriculum,risc
33747,1.6974037004948654,Reverse Curriculum,risc
33968,1.874177150237279,Reverse Curriculum,risc
34089,1.8611052102051766,Reverse Curriculum,risc
34310,1.4281697986931634,Reverse Curriculum,risc
34631,2.734416078542872,Reverse Curriculum,risc
34652,34.32602452009568,Reverse Curriculum,risc
34673,18.87776376701257,Reverse Curriculum,risc
34694,11.30288822414941,Reverse Curriculum,risc
34765,3.9701676937987798,Reverse Curriculum,risc
34786,2.926298898743079,Reverse Curriculum,risc
35107,1.4594328126064608,Reverse Curriculum,risc
35228,1.8035670127412577,Reverse Curriculum,risc
35549,1.219802867261115,Reverse Curriculum,risc
35759,3.5958398036473063,Reverse Curriculum,risc
35980,1.0107147354544064,Reverse Curriculum,risc
36301,0.9862980085769814,Reverse Curriculum,risc
36522,1.7777837218217425,Reverse Curriculum,risc
36743,1.294572868192792,Reverse Curriculum,risc
37046,4.630779225409037,Reverse Curriculum,risc
37167,6.618319841396228,Reverse Curriculum,risc
37388,1.9767806496451232,Reverse Curriculum,risc
37609,1.1850661302330245,Reverse Curriculum,risc
37695,9.764769204386111,Reverse Curriculum,risc
37916,1.7127856661746728,Reverse Curriculum,risc
38137,0.6756101405928406,Reverse Curriculum,risc
38358,0.9670650845084067,Reverse Curriculum,risc
38679,1.1433358209471436,Reverse Curriculum,risc
38900,1.1257296342784777,Reverse Curriculum,risc
39021,25.536982852900426,Reverse Curriculum,risc
39042,34.265926605519695,Reverse Curriculum,risc
39063,5.752633645251556,Reverse Curriculum,risc
39284,1.3479391385791013,Reverse Curriculum,risc
39505,1.6602384318487626,Reverse Curriculum,risc
39826,1.4465763860046803,Reverse Curriculum,risc
39947,7.644590254970934,Reverse Curriculum,risc
40068,2.786728806074818,Reverse Curriculum,risc
40289,1.7750707582261451,Reverse Curriculum,risc
40510,1.869418957069255,Reverse Curriculum,risc
40531,3.100378812914312,Reverse Curriculum,risc
40752,1.5850099221072833,Reverse Curriculum,risc
40973,4.133054982993839,Reverse Curriculum,risc
41094,3.056760593718454,Reverse Curriculum,risc
41215,1.2592295953561876,Reverse Curriculum,risc
41536,3.1669579846863707,Reverse Curriculum,risc
41757,2.69792015167195,Reverse Curriculum,risc
41878,2.971998550957395,Reverse Curriculum,risc
41999,1.97845226276666,Reverse Curriculum,risc
42220,1.6094646357679054,Reverse Curriculum,risc
42441,19.07104414535387,Reverse Curriculum,risc
42462,27.585264810600574,Reverse Curriculum,risc
42483,24.638715890614467,Reverse Curriculum,risc
42504,31.983553107881434,Reverse Curriculum,risc
42525,32.36023371703553,Reverse Curriculum,risc
42746,6.883373984116299,Reverse Curriculum,risc
43067,2.2504399416610235,Reverse Curriculum,risc
43188,3.0846842989361902,Reverse Curriculum,risc
43409,0.7458632445458344,Reverse Curriculum,risc
43630,0.9053277779666327,Reverse Curriculum,risc
44051,2.5060133931214192,Reverse Curriculum,risc
44272,1.6758485329385362,Reverse Curriculum,risc
44393,2.508506811488945,Reverse Curriculum,risc
44614,3.1758845820449237,Reverse Curriculum,risc
44835,1.3572163905893322,Reverse Curriculum,risc
45056,0.9852729279484763,Reverse Curriculum,risc
45377,2.064817358662937,Reverse Curriculum,risc
45598,1.6973917742145406,Reverse Curriculum,risc
45819,1.6968642201561592,Reverse Curriculum,risc
46140,0.7287950670867609,Reverse Curriculum,risc
46361,1.151265511025717,Reverse Curriculum,risc
46382,3.200137999148458,Reverse Curriculum,risc
46403,2.799077548145987,Reverse Curriculum,risc
46424,3.2523607828348897,Reverse Curriculum,risc
46645,1.1689143633174952,Reverse Curriculum,risc
46866,13.049895230815107,Reverse Curriculum,risc
46887,33.07807575105707,Reverse Curriculum,risc
46908,28.310749900655708,Reverse Curriculum,risc
46929,31.19723063710837,Reverse Curriculum,risc
46950,27.08835901276638,Reverse Curriculum,risc
47071,36.474616668687965,Reverse Curriculum,risc
47092,40.45581305833935,Reverse Curriculum,risc
47113,41.92576475271456,Reverse Curriculum,risc
47134,40.7385586331636,Reverse Curriculum,risc
47155,36.3681268004865,Reverse Curriculum,risc
47276,41.51196719489524,Reverse Curriculum,risc
47297,38.976836688476865,Reverse Curriculum,risc
47318,35.97681165105071,Reverse Curriculum,risc
47339,36.0750397431067,Reverse Curriculum,risc
47460,27.059764281551303,Reverse Curriculum,risc
47781,0.5958775183438718,Reverse Curriculum,risc
48002,2.1150200414455913,Reverse Curriculum,risc
48223,1.2576102516641832,Reverse Curriculum,risc
48544,0.49578151197192205,Reverse Curriculum,risc
48665,19.005852775216404,Reverse Curriculum,risc
48786,5.007550509865659,Reverse Curriculum,risc
49007,0.5918073251731004,Reverse Curriculum,risc
49128,15.525199714328911,Reverse Curriculum,risc
49149,29.753480444505442,Reverse Curriculum,risc
49170,24.598361959128436,Reverse Curriculum,risc
49191,26.275006663369897,Reverse Curriculum,risc
49212,27.906498188279404,Reverse Curriculum,risc
49333,16.66521008186965,Reverse Curriculum,risc
49454,0.9323684897131941,Reverse Curriculum,risc
49975,0.6168920130939156,Reverse Curriculum,risc
